author,title,description,url,publishedAt,source,language
Sputnik Mundo,Ucrania solicita a Alemania misiles de crucero de largo alcance Taurus,"Ucrania solicitó misiles de crucero de largo alcance sueco-alemanes Taurus KEPD 350, que poseen un alcance de 500 km, el doble que los Storm Shadow ya suministrados a Kiev y los emplea contra áreas residenciales de Donbás. Según los medios alemanes, no todo e…",https://sputniknews.lat/20230527/ucrania-solicita-a-alemania-misiles-de-crucero-de-largo-alcance-taurus-1139933351.html,2023-05-27T18:19:00Z,Sputniknews.lat,es
"DEMOS, Desarrollo de Medios, S.A. de C.V.",Avanzó producción de crudo de Pemex 0.63% durante abril,"La producción de crudo de Petróleos Mexicanos (Pemex), sin contar a socios privados, fue de un millón 587 mil barriles diarios en abril, monto que representó un avance de 0.63 por ciento frente marzo.",https://www.jornada.com.mx/2023/05/27/economia/014n1eco,2023-05-27T08:27:25Z,Jornada.com.mx,es
Sputnik Mundo,Al menos un muerto por bombardeo ucraniano en la provincia rusa de Bélgorod,"MOSCÚ (Sputnik) — Al menos una persona murió por un bombardeo de las Fuerzas Armadas ucranianas contra la ciudad de Shebékino, en la provincia rusa de Bélgorod, informó el gobernador de la región, Viacheslav Gladkov.",https://sputniknews.lat/20230527/al-menos-un-muerto-por-bombardeo-ucraniano-en-la-provincia-rusa-de-belgorod-1139933174.html,2023-05-27T15:33:00Z,Sputniknews.lat,es
Manuel Juan Somoza,"Cuba y la UE se entienden en visita de Josep Borrell a La Habana, pese a presagios en sentido contrario","El alto representante de laUnión Europea (UE)para los asuntos Exteriores, Josep Borrell, finaliza hoy una visita de tres días a Cuba, durante la cual dialogó con los principales líderes de la isla y primó la “voluntad de profundizar las relaciones”, según las…",https://www.milenio.com/internacional/cuba-ue-entienden-pese-presagios-sentido-contrario,2023-05-27T14:10:00Z,Milenio,es
Argemino Barro. Nueva York,La guerra y los sesgos: cómo la indignación por la invasión de Ucrania nos nubla la vista,"La invasión rusa de Ucrania y su tratamiento informativo nos exigen revisar las dinámicas cognitivas que dan forma a nuestras percepciones y que, muchas veces, cavan una trinchera a nuestro alrededor",https://www.elconfidencial.com/mundo/2023-05-27/la-guerra-y-los-sesgos-como-la-invasion-rusa-de-ucrania-nos-ha-nublado-la-vista_3637984/,2023-05-27T03:00:00Z,Elconfidencial.com,es
Sputnik Mundo,"Henry Kissinger: ""Ofrecimiento para incluir a Ucrania en la OTAN fue un grave error""",El exsecretario de Estado de EEUU y experto en diplomacia dijo en una entrevista al 'Wall Street Journal' que la estrategia de su país de intentar sumar a Kiev a la Alianza desencadenó el conflicto actual en Ucrania.,https://sputniknews.lat/20230527/henry-kissinger-ofrecimiento-para-incluir-a-ucrania-en-la-otan-fue-un-grave-error-1139925189.html,2023-05-27T04:24:41Z,Sputniknews.lat,es
Sputnik Mundo,El sistema de armas ruso Tor-M1 aniquila las amenazas aéreas en Ucrania | Video,El conflicto en torno a Ucrania ha dado lugar a la refutación de la noción de que Rusia dispone de armamento obsoleto que no puede competir con el utilizado por los países de la OTAN.,https://sputniknews.lat/20230527/el-sistema-de-armas-ruso-tor-m1-aniquila-las-amenazas-aereas-en-ucrania--video-1139931500.html,2023-05-27T18:40:00Z,Sputniknews.lat,es
Nacho Gallello Bonino,Las claves imprescindibles para entender los resultados de las urnas el 28M,"<![CDATA[<p>Apenas quedan unas horas para que abran los colegios electorales y den comienzo las elecciones municipales y autonómicas que dirimirán el color político de 8.131 ayuntamientos, 3.344 entidades locales menores, 12 parlamentos autónomos, 7 cabildos,…",https://www.huffingtonpost.es/politica/claves-imprescindibles-entender-resultados-urnas-28m.html,2023-05-27T15:14:53Z,Huffingtonpost.es,es
,"El Ejército de Reino Unido cree que Rusia se volverá ""vengativa"" si sale derrotada de Ucrania","El jefe del Estado Mayor del Aire de las Fuerzas Armadas británicas, el mariscal jefe Mike Wigston, ha advertido de que Rusia se tornará más ""vengativa"" si sale derrotada de la guerra en Ucrania, y representará una amenaza directa para Reino Unido.",https://www.europapress.es/internacional/noticia-ejercito-reino-unido-cree-rusia-volvera-vengativa-si-sale-derrotada-ucrania-20230527135711.html,2023-05-27T11:57:11Z,Europapress.es,es
,Funcionario de Seguridad de Ucrania asegura que están preparados para lanzar la contraofensiva,"Oleksiy Danilovno, uno de los funcionarios de Seguridad más importantes de Ucrania, ha dicho este sábado en una entrevista con la BBC que están preparados para lanzar la contraofensiva contra las tropas rusas.",https://www.europapress.es/internacional/noticia-funcionario-seguridad-ucrania-asegura-estan-preparados-lanzar-contraofensiva-20230527071912.html,2023-05-27T05:19:12Z,Europapress.es,es
,"El Ejército de Ucrania considera una ""capitulación latente"" de Rusia el repliegue del Grupo Wagner en Bajmut","El portavoz del Grupo Oriental de las Fuerzas Armadas de Ucrania, Serhi Cherevati, ha aseverado este viernes que repliegue de los mercenarios del Grupo Wagner de sus posiciones en Bajmut supone una ""capitulación latente"" de Rusia en esta batalla.",https://www.europapress.es/internacional/noticia-ejercito-ucrania-considera-capitulacion-latente-rusia-repliegue-grupo-wagner-bajmut-20230527101423.html,2023-05-27T08:14:23Z,Europapress.es,es
A. Benito,Hallan viva a una niña ucraniana de dos años tras cuatro días perdida en un bosque en Járkov,La pequeña se encontraba a seis kilómetros de su casa en la región de Járkov.,https://www.elespanol.com/mundo/20230527/hallan-viva-dias-despues-ucraniana-perdida-bosque/766923410_0.html,2023-05-27T16:24:52Z,Elespanol.com,es
"DEMOS, Desarrollo de Medios, S.A. de C.V.",Celebra AMLO entrada de Slim al proyecto de Zama,"El presidente Andrés Manuel López Obrador aseveró que el megayacimiento Zama, proyecto unificado entre empresas privadas y Petróleos Mexicanos (Pemex), que se ubica en las costas de Tabasco, iniciará trabajos en 2025 y para 2029 estará produciendo 180 mil bar…",https://www.jornada.com.mx/2023/05/27/economia/014n2eco,2023-05-27T08:27:25Z,Jornada.com.mx,es
Red Voltaire,"Voltaire, Actualidad Internacional - N°42","En los últimos meses hemos creado una red internacional de informantes para editar y mejorar un boletín semanal dedicado al fin de la hegemonía occidental y la transición a un mundo multipolar. 
Normalmente solo se puede acceder a esta herramienta excepcional…",https://www.voltairenet.org/article219368.html,2023-05-27T05:37:32Z,Red Voltaire,es
Deutsche Welle (www.dw.com),Ataque con drones daña edificio de oleoducto ruso,"Según un medio ruso, los drones apuntaban contra la estación de bombeo de petróleo de Transneft en Pskov. Los reportes sobre ataques con drones en Rusia se han multiplicado en las últimas semanas.",https://www.dw.com/es/ataque-con-drones-da%C3%B1a-edificio-de-oleoducto-ruso/a-65752230,2023-05-27T10:01:00Z,DW (English),es
(abc),"Lula, tras hablar con Putin, invita a Maduro a una cumbre","El presidente brasileño culmina la próxima semana la rehabilitación del dictador venezolano Nicolás Maduro, poniendo fin a los años de aislamiento impuestos por la alianza entre Donald Trump y Jair Bolsonaro. En el marco de una cumbre de mandatarios sudameric…",https://www.abc.es/internacional/lula-tras-hablar-putin-invita-maduro-cumbre-20230527171708-nt.html,2023-05-27T15:17:09Z,Www.abc.es,es
Sputnik Mundo,"Putin: Rusia ejercerá la autodeterminación ""sin normas impuestas desde el exterior""","El presidente de la Federación de Rusia, Vladímir Putin, afirmó que su país lucha por el derecho a la autodeterminación, en momentos en que todo lo que tiene que ver con la cultura rusa intenta ser cancelado o tergiversado debido a los sentimientos rusófobos …",https://sputniknews.lat/20230527/putin-rusia-ejercera-la-autodeterminacion-sin-normas-impuestas-desde-el-exterior-1139937453.html,2023-05-27T19:28:31Z,Sputniknews.lat,es
Connect,Ucrania denuncia a 236 deportistas que se han marchado del país y no han vuelto,"De diferentes deportes, especialmente fútbol, aprovecharon permisos de salida del país para no volver. Así lo ha denunciado el Ministerio de Deportes de Ucrania, que ha publicado la lista de los 236 atletas que no han vuelto. En la lista se encuentran nombres…",https://www.meneame.net/m/actualidad/ucrania-denuncia-236-deportistas-han-marchado-pais-no-han-vuelto,2023-05-27T10:36:51Z,Meneame.net,es
Eduard Ribas i Admetlla (EFE),Kissinger cumple 100 años agrandando un mito roto,"De intelectual, estadista, brillante negociador y nobel de la Paz a cínico, arrogante, ególatra y criminal de guerra. O quizás todo a la vez. Henry Kissinger, el hombre que lo...",https://www.elmundo.es/internacional/2023/05/27/6471e91bfc6c83204e8b45a2.html,2023-05-27T11:35:14Z,El Mundo,es
lumine,Deserciones masivas en el frente ucraniano: El ejército ruso lucha por sobrevivir,"La guerra en Ucrania ha llevado al ejército ruso a enfrentar una crisis de disciplina sin precedentes. El número de soldados ausentes sin permiso ha aumentado alarmantemente, superando las cifras del año anterior. A pesar de los esfuerzos del Ministerio de De…",https://www.meneame.net/m/actualidad/deserciones-masivas-frente-ucraniano-ejercito-ruso-lucha,2023-05-27T15:48:31Z,Meneame.net,es
Zunupuk,Comandante en Jefe de las Fuerzas Armadas de Ucrania Valerii Zaluzhnyi: «Ha llegado el momento de recuperar lo que nos pertenece.» [UK/EN sub],"Valerii Zaluzhnyi, Comandante en Jefe de las Fuerzas Armadas de Ucrania, compartió el mensaje en su cuenta oficial de Twitter, junto con un vídeo que muestra a militares ucranianos recitando una plegaria por la liberación de su país y la victoria sobre los in…",https://www.meneame.net/m/actualidad/comandante-jefe-fuerzas-armadas-ucrania-valerii-zaluzhnyi-ha-nos,2023-05-27T15:28:52Z,Meneame.net,es
Lucía Franco,Extranjeros de segunda clase en las municipales: prohibido votar,"En España hay más de 4,5 millones de extranjeros regularizados, pero solo pueden votar 466.181 de ellos.",https://www.publico.es/politica/extranjeros-segunda-clase-municipales-prohibido-votar.html,2023-05-27T04:30:00Z,Publico.es,es
,Con un cinematográfico video Ucrania anunció la contraofensiva: “Es hora de recuperar lo que es nuestro”,"“Vamos a destruir a los enemigos”, dice el mensaje difundido por las Fuerzas Armadas ucranianas; señalaron que no darán la fecha de inicio pero que es inminente",https://www.lanacion.com.ar/el-mundo/con-un-cinematografico-video-ucrania-anuncio-la-contraofensiva-es-hora-de-recuperar-lo-que-es-nid27052023/,2023-05-27T16:18:33Z,La Nacion,es
Luis Casal,Yolanda Díaz inaugura en Barcelona junto a Ada Colau su campaña para las generales contra Sánchez,"La vicepresidenta segunda ha puesto toda la carne en el asador con la alcaldesa, uno de sus mayores apoyos, pero su fracaso podría salpicarle.",https://www.elespanol.com/espana/politica/20230527/yolanda-diaz-barcelona-ada-colau-generales-sanchez/766673735_0.html,2023-05-27T00:35:25Z,Elespanol.com,es
BBC Mundo,Roger Waters: la policía alemana investiga a la exestrella de Pink Floyd por usar un atuendo de estilo nazi en un concierto,El músico vistió un abrigo largo negro y un brazalete rojo en el espectáculo que brindó en la capital alemana; durante su actuación también aparecieron nombres de víctimas del Holocausto en una pantalla gigante,https://www.lanacion.com.ar/espectaculos/musica/roger-waters-la-policia-alemana-investiga-a-la-exestrella-de-pink-floyd-por-usar-un-atuendo-de-nid27052023/,2023-05-27T04:32:53Z,La Nacion,es
AFP,Bombardeo a región rusa fronteriza con Ucrania dejó dos muertos,"El gobernador de Belgorod informó además que los bombardeos causaron daños en las líneas eléctricas de su región y alcanzaron ‘dos empresas grandes’, provocando un incendio.",https://www.nacion.com/el-mundo/conflictos/bombardeo-a-region-rusa-fronteriza-con-ucrania/C32LQPDRWNBFTFHUTOA3LDDBMM/story/,2023-05-27T20:27:35Z,Nacion.com,es
lumine,"El Gobierno reconoce que los ciberataques a Hacienda, Navantia y Adif fueron de grupos prorrusos","La banda de ciberdelincuentes prorrusa 'grupoNoname057' se encuentra detrás de los ataques que tumbaron las webs de varias infraestructuras críticas. ""El día 17 de Marzo 2023, a las 7.44 se materializó la amenaza de DDoS (ataque de denegación de servicio dist…",https://www.meneame.net/m/actualidad/gobierno-reconoce-ciberataques-hacienda-navantia-adif-fueron,2023-05-27T07:43:40Z,Meneame.net,es
Víctor Piz,El ‘plan B’ de Citi en Banamex,"¿Se puede hablar de un negocio frustrado o fracasado, una venta fallida o ‘maldita’ o, incluso, una pérdida de tiempo?",https://www.elfinanciero.com.mx/opinion/victor-piz/2023/05/26/el-plan-b-de-citi-en-banamex/,2023-05-27T03:59:34Z,El Financiero,es
Felipe Gazcón,Nómadas digitales son potencial fuente de ingresos de ISR para el SAT: experto,"Un extranjero que gana 4 mil dólares, equivalente a cerca de 80 mil pesos, puede tener un buen nivel de vida en México pagando una renta en la Condesa de 20 mil pesos.",https://www.elfinanciero.com.mx/economia/2023/05/27/nomadas-digitales-son-potencial-fuente-de-ingresos-de-isr-para-el-sat-experto/,2023-05-27T19:39:27Z,El Financiero,es
República/Europa Press,El comandante en jefe ucraniano anuncia el inicio de la contraofensiva,"El comandante en jefe de las Fuerzas Armadas de Ucrania, Valeri Zaluzhni, ha dejado entrever el inicio de la tan comentada contraofensiva ucraniana para recuperar los territorios tomados por Rusia en el marco de la guerra, iniciada hace ya más de quince meses…",https://www.republica.com/internacional/el-comandante-en-jefe-ucraniano-anuncia-el-inicio-de-la-contraofensiva-20230527-12071930191/,2023-05-27T10:07:51Z,Republica.com,es
Jorge García Badía,Marlaska planta a los candidatos del PSOE en Murcia tras el presunto fraude en Albudeite,El ministro intervino a través de una pantalla de plasma y justificó su ausencia por problemas de agenda de última hora.,https://www.elespanol.com/espana/politica/20230527/marlaska-planta-candidatos-psoe-murcia-presunto-albudeite/766673743_0.html,2023-05-27T00:35:14Z,Elespanol.com,es
Maciek Wisniewski,"Maciek Wisniewski: Kissinger, Ellsberg y la muerte","1.Henry Kissinger hoy está cumpliendo 100 años. Pocos estadistas han ejercido tanto poder, han generado tanto sufrimiento y −con razón− han sido acusados de tantas cosas. Algunos de sus variopintos acusadores −como Christopher Hitchens (1949), el enfant terri…",https://www.jornada.com.mx/2023/05/27/politica/013a1pol,2023-05-27T08:27:23Z,Jornada.com.mx,es
France Presse,Dos muertos en bombardeos en regiones rusas fronterizas con Ucrania,"Dos personas murieron este sábado en bombardeos contra regiones rusas fronterizas con Ucrania, según las autoridades regionales. ""Murió una persona. Un agente de seguridad en una empresa de la ciudad. Se encontraba en la calle en el momento del ataque"", dijo …",https://www.elperiodico.com/es/internacional/20230527/muertos-bombardeos-frontera-rusia-ucrania-guerra-87970893,2023-05-27T17:52:31Z,Elperiodico.com,es
Deutsche Welle (www.dw.com),Inteligencia británica dice que Wagner retira tropas de Bajmut,"Los mercenarios están ya entregando posiciones a las fuerzas regulares rusas. “Es una capitulación tácita del grupo criminal”, dice funcionario ucraniano.",https://www.dw.com/es/inteligencia-brit%C3%A1nica-dice-que-wagner-retira-tropas-de-bajmut/a-65754190,2023-05-27T16:54:00Z,DW (English),es
Reuters,Ucrania ataca con drones un oleoducto en Rusia,"Un ataque llevado a cabo por dos drones ha provocado este sábado una explosión en la región de Pskov, cerca de la frontera con Bielorrusia, que ha provocado daños en el edificio administrativo de un oleoducto, ha informado en su canal de Telegram el gobernado…",https://www.elperiodico.com/es/internacional/20230527/ucrania-ataca-drones-oleoducto-rusia-87955895,2023-05-27T08:57:28Z,Elperiodico.com,es
El Periódico,"Guerra Rusia - Ucrania: Última hora de la invasión de Putin, en directo","Últimas noticias en relación con el conflicto armado que mantienen Rusia y Ucrania. Vea aquí los momentos clave del conflicto. En este directo puede seguir, minuto a minuto, las últimas noticias de actualidad sobre la guerra entre los dos países:",https://www.elperiodico.com/es/internacional/20230527/guerra-rusia-ucrania-ultima-hora-87702210,2023-05-27T08:19:00Z,Elperiodico.com,es
José Antonio Zarzalejos,"Un día, un libro: 'Personalidad y poder', de Ian Kershaw",Proseguimos esta serie de recomendaciones durante la Feria del Libro de Madrid con un título que incluye doce ensayos biográficos de grandes personalidades del siglo XX,https://www.elconfidencial.com/cultura/2023-05-27/un-dia-un-libro-personalidad-y-poder-de-ian-kershaw_3636818/,2023-05-27T03:00:00Z,Elconfidencial.com,es
Marc Marginedas,"Orlando Figes: ""Rusia 'castiga' a Ucrania por su 'audacia' de abandonar el imperio""","Si hay alguien que es capaz de introducirse en la cabeza de los más de 140 millones de rusos, ése es el historiador alemán de origen británico Orlando Figes. Autor de obras relevantes como El baile de Natasha; una historia cultural de Rusia, o más recientemen…",https://www.elperiodico.com/es/internacional/20230527/orlando-figes-rusia-castiga-ucrania-audacia-abandonar-imperio-87931818,2023-05-27T10:00:50Z,Elperiodico.com,es
Maciek Wisniewski,"Maciek Wisniewski: Kissinger, Ellsberg y la muerte","1.Henry Kissinger hoy está cumpliendo 100 años. Pocos estadistas han ejercido tanto poder, han generado tanto sufrimiento y −con razón− han sido acusados de tantas cosas. Algunos de sus variopintos acusadores −como Christopher Hitchens (1949), el enfant terri…",https://www.jornada.com.mx/2023/05/27/opinion/013a1pol,2023-05-27T08:27:25Z,Jornada.com.mx,es
La Nación de Argentina/ GDA,Roger Waters es investigado por usar ropa ‘estilo nazi’ y usar una ametralladora de imitación en su concierto,"El cofundador de Pink Floyd, Roger Waters, vistió un abrigo largo negro y un brazalete rojo en el espectáculo que brindó Berlín",https://www.nacion.com/viva/musica/roger-waters-es-investigado-por-usar-ropa-estilo/ILSDXATCOVAC5DRHYOH7U64E6A/story/,2023-05-27T16:17:46Z,Nacion.com,es
Pedro Lacour,Myriam Bregman ratificó su precandidatura presidencial y se confirmó la PASO en el Frente de Izquierda,"El PTS refrendó a la diputada nacional como su representante en las primarias de agosto, donde deberá enfrentarse al legislador porteño Gabriel Solano",https://www.lanacion.com.ar/politica/myriam-bregman-ratifico-su-precandidatura-presidencial-y-se-confirmo-la-paso-en-el-frente-de-nid27052023/,2023-05-27T21:36:22Z,La Nacion,es
Dante Rofi,"Trigo: tras el récord y la salida al mundo, Brasil camina hacia su independencia",El principal comprador del cereal argentino arrancó la siembra del nuevo ciclo con optimismo por los resultados de los últimos años; pese a la caída de los precios internacionales prevé un nuevo aumento del área destinada al grano fino,https://www.lanacion.com.ar/economia/campo/agricultura/trigo-tras-el-record-y-la-salida-al-mundo-brasil-camina-hacia-su-independencia-nid27052023/,2023-05-27T09:00:00Z,La Nacion,es
https://www.facebook.com/bbcnews,Hundreds of expelled Germans set to leave Russia,The expulsions follow increasingly strained relations between Russia and Germany over Ukraine.,https://www.bbc.co.uk/news/world-europe-65731546,2023-05-27T12:06:31Z,BBC News,en
,Ukraine asks Germany to provide Taurus long-range missiles - Berlin - Reuters,Ukraine asks Germany to provide Taurus long-range missiles - Berlin  Reuters,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2V1cm9wZS91a3JhaW5lLWFza3MtZ2VybWFueS1wcm92aWRlLXRhdXJ1cy1sb25nLXJhbmdlLW1pc3NpbGVzLWJlcmxpbi0yMDIzLTA1LTI3L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-27T08:51:00Z,Google News,en
,Iran says Ukraine president drone criticism a bid to secure more ... - Reuters,Iran says Ukraine president drone criticism a bid to secure more ...  Reuters,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2lyYW4tc2F5cy11a3JhaW5lLXByZXNpZGVudC1kcm9uZS1jcml0aWNpc20tYmlkLXNlY3VyZS1tb3JlLXdlc3Rlcm4tYXJtcy0yMDIzLTA1LTI3L9IBAA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-27T07:55:00Z,Google News,en
Julian Borger in Kyiv,"First operations in Ukraine counteroffensive have begun, says top official","Presidential adviser says supply lines and depots already being destroyed as intensity builds• Russia-Ukraine war – latest updatesPreliminary operations have already begun to pave the way for a counteroffensive against Russian occupying forces, a Ukrainian pr…",https://www.theguardian.com/world/2023/may/27/first-operations-in-ukraine-counteroffensive-have-begun-says-top-official,2023-05-27T12:53:52Z,The Guardian,en
Alia Shoaib,"Ukraine has squeezed out of the US-Patriot missile system a capability that the Pentagon did not think possible, military analyst says","Ukraine has claimed to have used US-made Patriot missile systems to down several ""unstoppable"" Russian hypersonic Kinzhal missiles.",https://www.businessinsider.com/ukraines-success-with-us-patriot-missiles-stunned-the-pentagon-analyst-2023-5,2023-05-27T14:19:17Z,Business Insider,en
Alia Shoaib,Ukraine claims that Russia plans to fake a major nuclear accident at the Zaporizhzhia power plant and force a ceasefire,Ukraine said Russia hoped an accident at the Zaporizhzhia nuclear power plant would require a ceasefire and thwart Ukraine's counteroffensive.,https://www.businessinsider.com/ukraine-russia-planning-accident-zaporizhzhia-nuclear-power-plant-2023-5,2023-05-27T10:42:31Z,Business Insider,en
Ryan Pickrell,"Flying the F-16 in Ukraine is 'high risk,' and Kyiv's air forces can't just fly the fighter jet headlong into Russia's defenses","Flying F-16s straight at the threat would be ""nuts,"" one expert said. Instead, Ukraine is going to need other strategies to be effective and survive.",https://www.businessinsider.com/f-16-ukraine-high-risk-kyiv-needs-creative-combat-tactics-2023-5,2023-05-27T11:30:08Z,Business Insider,en
Charlotte Higgins,War has shown Ukrainians – and the rest of us – why museums are so important for telling our stories | Charlotte Higgins,"Objects from the front line bear bloodstained witness – not just to what happened, but to Ukraine’s very existenceThe violence of war, and all its horror, has a clarifying effect on what really matters in every aspect of life. In the immediate aftermath of Ru…",https://www.theguardian.com/commentisfree/2023/may/27/war-ukrainians-museums-telling-stories,2023-05-27T09:00:03Z,The Guardian,en
ivanhagen@insider.com (Isobel van Hagen),"Footage appears to show low-flying Russian Su-34s dropping bombs on anti-Putin militias and missing the target, says report","The footage appears to show Russian jets bombing their own border post after an incursion by Ukrainian-backed Russian militias, The War Zone reported.",https://www.businessinsider.com/russian-su-34s-drop-bombs-anti-putin-rebels-miss-target-2023-5,2023-05-27T16:45:30Z,Business Insider,en
https://www.facebook.com/bbcnews,Oleksiy Danilov interview: Ukraine counter-offensive 'ready to begin',"Oleksiy Danilov tells the BBC that Kyiv has an ""historic opportunity"" to strike a major blow to Russia.",https://www.bbc.co.uk/news/world-65725004,2023-05-27T04:53:10Z,BBC News,en
Ukrainska Pravda,"Russia begins talking about peace again, seeking ""recognition of territorial arrangements"" and cessation of Ukrainian forces' actions","The Russian Foreign Ministry, represented by Deputy Foreign Minister Mikhail Galuzin, has once again reiterated its demands for ""peace"", noting that it wants...",https://news.yahoo.com/russia-begins-talking-peace-again-084015559.html,2023-05-27T08:40:15Z,Yahoo Entertainment,en
,We're ready to retake our country - Ukraine security boss Oleksiy Danilov,"Oleksiy Danilov says it would be ""strange"" to talk dates but said this was an ""historic opportunity"".",https://www.bbc.co.uk/news/av/world-65731596,2023-05-27T07:11:07Z,BBC News,en
Sinéad Baker,"The world's most powerful militaries in 2023, ranked","Global Firepower ranked 145 countries based on factors including their total available active military, weaponry, and overall resources.",https://www.businessinsider.com/ranked-world-most-powerful-militaries-2023-firepower-us-china-russia-2023-5,2023-05-27T11:02:08Z,Business Insider,en
Al Jazeera,Ukraine claims Russia planning ‘massive’ incident at nuclear site,Ukraine's defence intelligence directorate warns Russia will simulate an attack at the Zaporizhzhia nuclear power plant.,https://www.aljazeera.com/news/2023/5/27/ukraine-claims-russia-planning-massive-incident-at-nuclear-site,2023-05-27T02:23:53Z,Al Jazeera English,en
Al Jazeera,"Russia-Ukraine war: List of key events, day 458","As the war enters its 458th day, we take a look at the main developments.",https://www.aljazeera.com/news/2023/5/27/russia-ukraine-war-list-of-key-events-day-458,2023-05-27T01:07:58Z,Al Jazeera English,en
Al Jazeera,Ukraine says Russia eases attacks on Bakhmut to regroup,Ukrainian defence minister says Russian attacks have decreased as Moscow troops are being 'replaced and regrouped'.,https://www.aljazeera.com/news/2023/5/27/ukraine-says-russia-eases-attacks-on-bakhmut-to-regroup,2023-05-27T19:12:19Z,Al Jazeera English,en
ABC News,WATCH: Sinkhole opens in middle of Utah golf course,"A group of golfers discovered a large sinkhole open up on a fairway in Utah, and later continued to play on the course.",https://abcnews.go.com/US/video/sinkhole-opens-middle-utah-golf-99654330,2023-05-27T21:07:17Z,ABC News,en
ABC News,WATCH: This TikTok toddler loves hugging trees,Kyra Huston's youngest daughter has an adorable habit of hugging trees whenever she goes outside.,https://abcnews.go.com/GMA/Family/video/tiktok-toddler-loves-hugging-trees-99614159,2023-05-27T08:05:25Z,ABC News,en
ABC News,WATCH: Bear steals dozens of cupcakes from bakery,"A hungry black bear barged into the garage of a Connecticut bakery, scared several employees and helped itself to 60 cupcakes before ambling away.",https://abcnews.go.com/US/video/bear-steals-dozens-cupcakes-bakery-99654390,2023-05-27T21:08:00Z,ABC News,en
Maighna Nanu,Ukraine-Russia war latest: Ukraine 'ready to launch counter-offensive',,http://www.telegraph.co.uk/world-news/2023/05/27/ukraine-russia-war-latest-news-putin-dnipro-missile-strike,2023-05-27T08:42:57Z,Telegraph.co.uk,en
,Russian weapons of mass destruction in Ukraine war | Russian troops in action | Russia-Ukraine war - WION,Russian weapons of mass destruction in Ukraine war | Russian troops in action | Russia-Ukraine war  WIONView Full Coverage on Google News,https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CCAiC2lOQmEyOTdWYjNvmAEB?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-27T18:47:48Z,Google News,en
,Ukraine says Russia eases attacks on Bakhmut to regroup - Al Jazeera English,"<ol><li>Ukraine says Russia eases attacks on Bakhmut to regroup  Al Jazeera English
</li><li>Kyiv says Russian forces ease attacks on Bakhmut to regroup | Russia-Ukraine War Live | WION Live  WION
</li><li>Russia's war in Ukraine  CNN
</li><li>Ukraine Laun…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiYGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDIzLzUvMjcvdWtyYWluZS1zYXlzLXJ1c3NpYS1lYXNlcy1hdHRhY2tzLW9uLWJha2htdXQtdG8tcmVncm91cNIBZGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vYW1wL25ld3MvMjAyMy81LzI3L3VrcmFpbmUtc2F5cy1ydXNzaWEtZWFzZXMtYXR0YWNrcy1vbi1iYWtobXV0LXRvLXJlZ3JvdXA?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-27T19:14:59Z,Google News,en
,Putin's demise in Ukraine is 'the only way to protect Taiwan' | Lindsey Graham - Times Radio,"<ol><li>Putin's demise in Ukraine is 'the only way to protect Taiwan' | Lindsey Graham  Times Radio
</li><li>Failure to back Ukraine would send signal to China about taking Taiwan -US senator  Yahoo News
</li><li>Failure to back Ukraine would send signal to…",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CCAiC2hIQTVxcFB2WTJzmAEB?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-27T17:00:21Z,Google News,en
,Russian armed resistance group tells CBS News the Ukraine war is helping it attack Putin on his own soil - CBS News,"<ol><li>Russian armed resistance group tells CBS News the Ukraine war is helping it attack Putin on his own soil  CBS News
</li><li>Russia's war in Ukraine  CNN
</li><li>How effective are Ukraine's air defense systems? | DW News  DW News
</li><li>Ukraine: …",https://consent.google.com/ml?continue=https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmNic25ld3MuY29tL25ld3MvcnVzc2lhLXVrcmFpbmUtYXJtZWQtcnVzc2lhbi1yZXNpc3RhbmNlLWF0dGFja2luZy1wdXRpbi1yZWdpbWUv0gFgaHR0cHM6Ly93d3cuY2JzbmV3cy5jb20vYW1wL25ld3MvcnVzc2lhLXVrcmFpbmUtYXJtZWQtcnVzc2lhbi1yZXNpc3RhbmNlLWF0dGFja2luZy1wdXRpbi1yZWdpbWUv?oc%3D5&gl=FR&hl=en-US&cm=2&pc=n&src=1,2023-05-27T00:34:00Z,Google News,en
